,代碼,10日均量,60日高點,月營收YoY,投信連買天數
775,3526,588,237.0,45.93,0
776,3527,126,110.0,14.17,0
777,3528,47,51.4,-36.52,0
778,3529,654,3245.0,45.14,1
779,3530,537,136.5,-27.25,0
780,3531,45,34.0,-15.42,0
781,3532,1142,174.5,-23.28,3
782,3533,1687,1630.0,4.12,0
783,3535,4248,25.4,-52.45,0
784,3537,231,41.85,-4.15,0
785,3540,931,56.8,-10.24,0
786,3541,136,39.0,-45.88,0
787,3543,248,29.3,-4.47,0
788,3545,2418,108.5,-18.2,0
789,3546,178,83.5,-7.56,0
790,3548,7161,288.0,38.76,1
791,3550,111,16.3,-20.27,0
792,3551,1935,129.0,6.83,0
793,3552,331,136.0,-18.81,0
794,3555,307,39.3,1255.49,0
795,2460,1808,41.6,-1.55,0
796,2461,1790,25.0,7.85,0
797,2462,473,39.85,-12.29,0
798,2464,13776,55.2,-41.63,0
799,2465,5595,160.0,4.81,0
800,2466,15,38.2,-35.04,0
801,2467,6509,141.5,29.69,0
802,2468,489,30.3,-34.64,0
803,2471,413,61.5,-9.27,0
804,2472,2337,76.6,3.1,1
805,2474,2007,224.0,5.66,5
806,2476,3506,84.6,2.09,0
807,2477,253,22.3,8.19,0
808,2478,144,48.3,-5.44,0
809,2480,182,131.5,3.0,1
810,2481,1582,64.8,-0.89,3
811,2482,703,37.8,-70.9,0
812,2483,159,24.6,-6.48,0
813,2484,489,36.8,-20.85,0
814,2485,1343,23.6,-38.53,0
815,2486,49094,75.0,1.14,0
816,2488,781,47.8,72.85,0
817,2489,4238,16.75,44.06,0
818,2491,124,16.25,24.42,0
819,2492,5076,124.0,1.7,1
820,2493,775,106.0,12.2,0
821,2495,1396,25.2,4.8,0
822,2496,126,77.1,6.92,0
823,2497,744,62.7,1.57,0
824,2498,4072,52.1,-57.41,0
825,2501,23754,29.7,256.46,0
826,2504,9365,45.85,-12.11,9
827,2505,1211,28.25,-11.84,0
828,2506,5657,12.75,42.24,0
829,2509,3380,22.05,6.1,0
830,2511,4223,11.5,24.38,0
831,2514,1774,16.85,169.58,0
832,2515,70147,16.6,37.01,0
833,2516,2643,13.55,-18.73,0
834,2520,5703,45.25,58.37,2
835,2524,473,48.15,133.91,0
836,2527,3753,54.0,290.74,0
837,2528,1132,50.5,138.89,0
838,2530,3166,53.7,40163.64,0
839,2534,2387,23.7,-39.86,1
840,2535,1738,59.0,11.55,0
841,2536,962,34.9,0.52,0
842,2537,21245,16.5,534.91,0
843,2538,1142,16.4,-46.41,0
844,2539,1183,75.1,-24.35,0
845,2540,2488,122.0,1.36,0
846,2542,4236,41.35,-23.9,0
847,2543,5007,49.8,8.25,0
848,2545,1295,50.2,1806.83,0
849,2546,128,90.1,-9.75,0
850,2547,5151,10.75,30.32,0
851,2548,1865,136.0,-99.92,6
852,2596,374,36.35,32.55,0
853,2597,766,174.5,-1.36,0
854,2601,1930,8.56,-13.11,0
855,2603,28620,191.0,37.46,0
856,2605,7931,27.65,19.36,0
857,2606,5364,56.4,21.25,0
858,2607,9731,34.8,22.73,0
859,2608,310,39.25,-9.09,0
860,2609,18324,52.2,20.27,0
861,2610,24686,21.1,9.74,0
862,2611,3169,24.75,3.57,0
863,2612,450,48.75,13.49,0
864,2613,91,23.05,2.46,0
865,2614,789,22.05,-1.95,0
866,2615,5758,52.8,8.57,0
867,2616,165,29.95,-18.13,0
868,2617,1187,36.25,6.68,1
869,2618,66378,32.7,8.29,3
870,2630,17327,44.6,23.27,0
871,2633,3182,30.35,12.52,0
872,2634,34871,58.0,6.24,0
873,2636,2282,106.0,39.93,0
874,2637,7260,66.7,30.05,0
875,2640,140,122.0,-5.25,0
876,2641,2584,21.2,35.21,0
877,2642,70,40.6,0.92,0
878,2643,267,80.6,93.46,0
879,2645,4472,120.0,0.16,0
880,2701,323,12.85,11.15,0
881,2702,157,21.45,5.61,0
882,2704,3310,72.6,7.79,0
883,2705,603,18.5,15.38,0
884,2706,237,16.0,5.48,0
885,2707,263,228.0,0.77,0
886,2712,78,35.45,-14.87,0
887,2718,77,101.0,-84.76,0
888,2719,85,64.0,351.38,0
889,2722,622,62.5,-0.82,0
890,2723,414,99.4,-8.19,0
891,2724,202,30.0,71.73,0
892,2726,20,28.1,-28.78,0
893,2727,919,254.5,10.36,6
894,2729,78,242.5,20.94,0
895,6185,233,18.3,-25.85,0
896,6186,1423,75.6,101.84,0
897,6187,3484,295.0,281.03,0
898,6188,12155,104.5,-12.75,0
899,6189,14030,96.4,88.73,1
900,6190,2424,37.45,-1.04,0
901,6191,3966,76.1,-12.88,14
902,6192,697,114.0,30.33,0
903,6194,187,40.9,-26.28,0
904,6195,41,42.15,-16.86,0
905,6196,4496,176.5,-3.34,0
906,6197,4890,175.0,29.59,0
907,6198,657,68.6,5.26,0
908,6199,22,33.6,-61.5,0
909,6201,176,66.4,-30.02,0
910,6202,1904,62.6,-24.98,0
911,6203,245,97.7,-31.24,0
912,6204,430,162.0,-26.63,0
913,6205,427,88.6,-30.38,0
914,6206,707,83.3,49.32,0
915,6207,13137,62.4,-10.73,0
916,6208,1125,64.1,19.05,0
917,6209,539,27.3,-13.04,0
918,6210,46,29.85,-43.69,0
919,6212,91,80.0,4625.33,0
920,6213,26301,124.0,-4.87,2
921,6214,617,124.0,46.38,0
922,6215,8551,43.75,12.22,0
923,6216,760,37.65,105.55,0
924,6217,2493,50.8,-8.81,0
925,6218,365,30.85,-40.97,0
926,6219,2238,38.8,420.78,0
927,6220,198,26.8,-12.8,0
928,6221,28,80.3,-17.48,0
929,6222,122,38.7,10.75,0
930,6223,4291,414.0,19.56,15
931,6224,150,60.9,-10.91,0
932,6225,15,18.35,69.44,0
933,6226,423,12.3,-46.24,0
934,6227,4463,81.8,-28.35,0
935,6228,17,28.5,44.45,0
936,6229,1180,43.6,24.32,0
937,6230,410,220.0,-37.2,0
938,6231,1163,312.0,30.05,0
939,6233,1365,47.7,-4.65,0
940,6234,2650,32.75,-10.95,0
941,6235,3667,115.0,13.22,0
942,6236,5,34.25,42.53,0
943,6237,938,73.4,-15.04,0
944,6239,5795,201.0,14.8,5
945,6240,16,25.3,3.51,0
946,6241,76,16.25,-7.98,0
947,6242,34,58.8,-16.1,0
948,6243,722,87.2,-8.86,0
949,6244,3280,28.3,-43.25,0
950,6245,1184,117.5,-17.93,0
951,6246,73,17.35,-25.85,0
952,6248,1197,35.4,-4.91,0
953,6257,5111,75.6,14.94,3
954,6259,41,24.85,-40.33,0
955,6261,733,75.0,26.18,0
956,6263,298,175.5,-10.48,0
957,6264,821,10.25,37.89,0
958,6265,742,15.8,-52.85,0
959,6266,312,34.5,-32.68,0
960,6269,1934,92.9,-2.9,0
961,6270,276,29.8,-38.54,0
962,6271,1807,154.5,5.19,0
963,6274,14561,192.5,33.21,0
964,6275,1792,68.7,-10.17,0
965,6276,203,87.8,-12.02,0
966,6277,97,82.4,-16.54,1
967,6278,2941,112.0,1.67,1
968,6279,999,170.5,-1.38,0
969,6281,206,88.4,-6.57,0
970,6282,7264,43.85,67.05,0
971,6283,4586,34.2,115.21,0
972,6284,4267,88.9,1.46,0
973,6285,4168,161.0,3.53,10
974,6287,6,17.35,-8.19,0
975,6288,9311,36.7,32.16,0
976,6290,13016,105.5,6.51,6
977,6291,95,220.0,-2.48,0
978,6292,381,88.8,-32.83,0
979,6294,306,127.0,20.27,0
980,6405,89,27.4,-41.86,0
981,6409,151,1790.0,-11.88,0
982,6411,422,117.5,-10.27,0
983,6412,596,184.5,-9.67,0
984,6414,4256,375.0,20.34,8
985,6415,4997,445.5,15.83,10
986,6416,977,131.5,-10.15,0
987,6417,266,109.5,-0.28,0
988,6418,130,24.6,-6.45,0
989,6419,217,61.2,257.71,0
990,6425,6374,86.3,101.02,0
991,6426,147,80.0,22.33,0
992,6431,499,16.8,46.19,0
993,6432,336,36.35,-18.83,0
994,6435,145,119.0,-13.64,0
995,3556,111,62.5,-39.97,0
996,3557,1057,71.2,71.3,0
997,3558,474,248.0,-49.9,0
998,3563,1643,426.0,-49.49,0
999,3564,605,69.8,-8.76,0
1000,3567,242,44.5,-1.77,0
1001,3570,92,175.0,-22.95,0
1002,3576,9624,14.4,-63.42,0
1003,3577,38,78.5,-30.34,0
1004,3580,224,59.3,-47.84,0
1005,3581,355,34.8,-18.77,0
1006,3583,10706,380.5,29.51,1
1007,3587,2550,316.5,5.29,5
1008,3588,1568,118.0,41.21,0
1009,3591,513,27.5,10.65,0
1010,3592,713,498.0,63.84,0
1011,3593,28,13.55,-3.45,0
1012,3594,306,46.5,-41.34,0
1013,3596,1119,199.0,6.95,4
1014,3597,256,26.3,-28.94,0
1015,3605,897,43.0,-7.15,0
1016,3607,1110,21.3,-26.87,0
1017,3609,212,38.7,-41.89,0
1018,3611,171,244.5,-12.35,0
1019,3615,3539,31.65,6.72,0
1020,3617,1861,252.0,-11.03,1
1021,3622,9116,69.4,-9.21,0
1022,3623,197,48.25,-26.52,0
1023,3624,324,56.2,-15.08,0
1024,3625,181,15.8,-60.12,0
1025,3628,400,51.3,5.83,0
1026,3629,20,33.3,-99.91,0
1027,3630,346,35.55,18.82,0
1028,3631,140,41.45,-64.69,0
1029,3632,18,14.7,-23.39,0
1030,3645,3072,48.3,44.57,0
1031,3646,79,31.0,7.74,0
1032,3652,87,31.15,-0.24,0
1033,3653,1256,996.0,10.17,1
1034,3661,3162,4430.0,51.93,2
1035,3663,915,50.5,-17.44,0
1036,3664,169,33.3,29.2,0
1037,3665,994,262.5,-6.76,0
1038,3666,4798,41.65,-30.46,0
1039,3669,234,58.5,-6.48,0
1040,3672,39,27.5,-44.2,0
1041,3673,3870,40.35,-15.38,0
1042,3675,1097,310.5,28.96,2
1043,3679,135,122.5,18.87,0
1044,3680,2297,482.0,-30.14,1
1045,3684,14,47.1,-3.55,0
1046,3685,171,22.2,-25.63,0
1047,3686,1398,16.15,249.61,0
1048,3687,201,108.0,-8.95,0
1049,3689,2094,88.5,-39.73,0
1050,3691,2207,156.0,132.38,0
1051,3693,704,469.0,-19.24,0
1052,3694,1588,58.1,-10.5,0
1053,3701,954,70.8,-20.29,0
1054,3702,6979,97.3,26.71,5
1055,3703,4194,32.95,-4.27,0
1056,3704,2848,50.1,-30.28,1
1057,3705,397,49.3,-6.76,1
1058,3706,16163,57.9,-6.71,0
1059,3707,7227,73.8,-19.25,0
1060,3708,4535,133.5,-2.57,6
1061,3709,103,30.1,-1.94,0
1062,3710,1289,10.8,11.53,0
1063,3711,15690,163.5,-0.25,5
1064,3712,5210,49.75,67.53,0
1065,3713,36,25.35,-30.01,0
1066,3714,2209,45.1,1.68,0
1067,3715,17076,85.2,4.9,1
1068,4102,342,41.3,-26.56,0
1069,4104,381,97.4,-4.87,0
1070,4105,589,82.0,-6.71,0
1071,4106,135,28.9,-23.85,0
1072,4107,222,127.0,9.83,0
1073,4108,250,23.5,-35.21,0
1074,4109,2278,27.0,85.05,0
1075,4111,150,26.7,-3.32,0
1076,4113,1304,44.4,345.39,0
1077,4114,1058,39.95,-13.14,0
1078,4116,73,64.8,-1.98,0
1079,4119,223,97.2,-0.25,0
1080,4120,162,44.2,-17.2,0
1081,4121,346,27.9,-7.31,0
1082,4123,1250,48.35,12.37,0
1083,4126,109,91.1,7.35,2
1084,4127,3339,38.6,-32.51,0
1085,4128,1345,49.0,1.93,0
1086,4129,1046,106.0,5.35,0
1087,4130,229,26.3,-2.22,0
1088,4131,33,37.5,-26.24,0
1089,4133,119,35.7,-14.61,0
1090,4137,117,205.0,-9.86,0
1091,4138,292,139.0,1.61,0
1092,4139,10,40.0,-5.05,0
1093,4142,804,32.1,-62.75,0
1094,4147,2749,114.0,232.43,0
1095,3038,902,36.55,-21.66,0
1096,3040,50,31.9,-3.93,0
1097,3041,1750,32.25,-9.08,0
1098,3042,2808,121.5,26.15,0
1099,3043,210,36.6,-58.35,0
1100,3044,2951,225.5,3.56,3
1101,3045,4859,104.5,11.1,0
1102,3046,451,70.0,42.54,0
1103,3047,1463,19.9,-15.03,0
1104,3048,385,26.1,-1.77,0
1105,3049,1775,9.5,-51.33,0
1106,3050,2233,25.0,17.49,0
1107,3051,2318,40.95,-21.41,0
1108,3052,2580,13.8,-14.24,0
1109,3054,27,21.2,440.0,0
1110,3055,3206,84.2,-19.18,0
1111,3056,3054,30.95,123.94,0
1112,3057,179,14.65,-28.57,0
1113,3058,2196,24.3,-17.41,0
1114,3059,14230,41.2,-31.7,0
1115,3060,10492,29.4,70.43,0
1116,3062,4191,25.8,-16.62,0
1117,3064,12,39.0,-2.84,0
1118,3066,238,29.65,-21.85,0
1119,3067,16,39.4,-73.56,0
1120,3071,483,40.5,-13.25,0
1121,3073,94,35.05,-14.95,0
1122,3078,1301,84.0,-25.17,0
1123,3081,1571,158.5,-15.34,0
1124,3083,752,57.5,102.98,0
1125,3085,23,11.7,88.92,0
1126,3086,103,164.0,7.17,0
1127,3088,900,93.1,-22.93,0
1128,3090,539,63.0,5.98,0
1129,3092,745,35.8,-20.02,0
1130,3093,139,31.3,-64.55,0
1131,3094,466,37.6,-47.96,0
1132,3095,171,42.5,51.12,0
1133,3105,2909,162.5,42.85,0
1134,3114,104,30.0,5.15,0
1135,3115,17,10.95,-86.3,0
1136,3118,84,32.45,23.94,0
1137,3122,1028,44.85,-5.05,0
1138,3128,197,34.45,-21.57,0
1139,3130,21,234.0,5.89,0
1140,3131,1623,1110.0,-4.73,5
1141,3138,214,156.0,-2.28,0
1142,3141,825,94.5,-41.14,0
1143,3147,687,159.5,0.2,1
1144,3149,601,31.7,-6.88,0
1145,3152,110,245.0,19.65,0
1146,3162,406,47.15,12.79,0
1147,3163,3953,121.0,-23.88,0
1148,3164,230,24.4,18.1,0
1149,3167,2443,72.0,103.81,0
1150,3169,397,150.5,-15.26,0
1151,3171,676,31.9,-6.05,0
1152,3176,410,43.5,92.92,0
1153,3178,2764,136.0,-27.15,0
1154,3188,1538,28.9,178.58,0
1155,3189,2420,104.0,-6.1,5
1156,3191,30,25.2,-46.7,0
1157,3202,419,14.85,5.99,0
1158,3205,138,47.3,-22.54,0
1159,3206,1043,53.9,-10.01,0
1160,3207,2387,144.0,-9.16,0
1161,3209,961,37.55,-60.43,0
1162,3211,1877,95.0,-23.93,0
1163,3213,2330,111.5,67.59,0
1164,3217,2022,195.0,11.38,1
1165,3218,556,304.0,0.66,0
1166,3219,78,45.8,37.58,0
1167,3221,388,34.05,-6.48,0
1168,3224,61,41.1,-0.56,0
1169,3226,7,64.4,19.93,0
1170,3227,1103,179.5,41.89,0
1171,3228,812,560.0,35.23,0
1172,3229,29,17.35,-29.45,0
1173,3230,187,13.4,-40.76,0
1174,3231,97694,132.0,-5.41,0
1175,3232,422,36.5,29.95,0
1176,3234,1545,40.5,6.19,0
1177,3236,136,23.1,-29.58,0
1178,3252,119,21.4,-3.47,0
1179,3257,566,74.4,-14.87,0
1180,3259,37,31.8,-34.28,0
1181,3260,21905,115.5,56.59,0
1182,3264,4244,85.8,-1.02,5
1183,3265,2352,136.0,7.89,3
1184,3266,679,21.5,-50.12,0
1185,3268,170,38.7,-23.37,0
1186,3272,72,34.55,34.28,0
1187,3276,365,24.1,15.86,0
1188,3284,1247,29.75,28.26,0
1189,3285,39,28.6,34.19,0
1190,3287,2439,45.1,53.89,0
1191,3288,47,38.25,-39.01,0
1192,3289,4993,141.0,23.76,0
1193,3290,330,26.8,-16.23,0
1194,5228,69,23.65,-12.81,0
1195,5230,1016,30.9,21.31,0
1196,5234,3658,167.5,-6.11,0
1197,5236,192,180.5,18.79,0
1198,5243,1972,61.4,-4.71,0
1199,5244,311,57.9,-7.84,0
1200,5245,24,40.45,-10.07,0
1201,5251,1118,28.7,261.46,0
1202,5258,2506,147.5,6.69,1
1203,5263,145,131.0,35.65,0
1204,5269,993,2550.0,16.99,0
1205,5272,394,43.8,-10.29,0
1206,5274,368,3405.0,58.99,1
1207,5276,1,15.15,-30.44,0
1208,5278,8,273.5,5.56,0
1209,5283,79,117.0,-17.43,0
1210,5284,1613,232.0,-4.17,0
1211,5285,214,68.5,2.43,0
1212,5287,79,209.0,6.38,0
1213,5288,60,199.5,-10.25,0
1214,5289,673,339.5,-11.8,0
1215,5291,99,28.0,-18.82,0
1216,5292,264,161.0,-11.27,0
1217,5299,210,130.5,-19.41,0
1218,5301,98,10.7,226.74,0
1219,5302,204,12.45,-27.7,0
1220,5306,267,154.5,-22.66,0
1221,5309,1878,39.6,2.99,0
1222,5310,359,53.4,-83.24,0
1223,5312,232,111.0,7.01,0
1224,5315,184,20.25,-27.14,0
1225,5321,91,90.7,-25.19,0
1226,5324,2829,14.55,24.75,0
1227,5328,787,16.6,-29.9,0
1228,5340,1713,64.3,138.39,0
1229,5344,115,24.95,46.47,0
1230,5345,9,12.3,-41.95,0
1231,5347,9366,90.8,44.82,3
1232,5348,18,21.5,-13.11,0
1233,5351,7468,57.2,52.17,0
1234,5353,158,38.3,-36.04,0
1235,5355,328,14.15,-24.1,0
1236,5356,658,37.0,-14.83,0
1237,5364,101,21.6,-8.42,0
1238,5371,18859,107.5,-11.2,11
1239,5381,6272,39.35,28.92,0
1240,5383,410,42.0,-17.81,0
1241,5386,2846,92.0,31.18,0
1242,5388,3310,149.0,3.81,0
1243,5392,2499,27.65,-4.2,0
1244,5398,91,20.5,-4.74,0
1245,5403,310,145.0,10.42,0
1246,5410,1070,37.55,61.63,0
1247,5425,3512,83.6,-18.64,3
1248,5426,5838,42.75,-17.75,0
1249,5432,699,172.0,-13.94,0
1250,5434,3574,265.0,-2.36,15
1251,5438,50,20.6,-1.93,0
1252,5439,2973,128.0,-13.26,0
1253,5443,21485,69.0,11.68,0
1254,5450,254,22.3,-2.65,0
1255,5452,1153,29.85,-4.22,0
1256,5455,33,55.6,2655.08,0
1257,5457,1466,70.0,17.29,0
1258,5460,107,14.8,-42.85,0
1259,5464,68,32.3,-25.86,0
1260,5465,1528,51.9,-17.22,0
1261,5468,39,18.05,13.22,0
1262,5469,3992,67.0,-17.27,14
1263,5471,549,55.3,11.2,0
1264,5474,679,147.0,23.49,0
1265,5475,222,13.0,-24.61,0
1266,5478,281,173.5,33.05,0
1267,5481,63,14.1,0.84,0
1268,5483,4687,240.0,-5.69,3
1269,5484,73,29.5,-15.81,0
1270,5487,37,34.45,22.34,0
1271,5488,805,18.15,-55.57,0
1272,5489,96,39.1,1.34,0
1273,5490,336,28.2,56.24,0
1274,5493,488,93.9,19.44,0
1275,5498,1715,17.05,-0.59,0
1276,5508,1912,150.5,102.41,0
1277,5511,1717,79.0,-34.15,0
1278,5512,9012,11.85,-50.2,0
1279,5514,107,21.65,-8.39,0
1280,5515,5006,27.15,36.06,0
1281,5516,55,22.05,-67.69,0
1282,5519,1994,42.3,8.13,0
1283,5520,15,90.0,-11.61,0
1284,5521,12614,14.5,47.6,0
1285,5522,1270,59.7,44.63,0
1286,5523,134,29.5,-91.44,0
1287,5525,418,34.6,-72.76,0
1288,5529,373,26.65,-1.5,0
1289,5530,554,43.1,-22.66,0
1290,5531,1307,10.7,-97.7,0
1291,5533,470,24.75,-90.07,0
1292,5534,3607,108.5,-60.31,7
1293,7402,2860,132.5,4.17,0
1294,7556,25,157.0,9.92,0
1295,8011,9136,33.55,124.7,0
1296,8016,1062,317.0,-16.12,14
1297,8021,916,30.65,34.13,0
1298,8024,96,22.85,-35.5,0
1299,8027,4024,103.0,-47.62,0
1300,8028,2725,54.8,-18.95,0
1301,8032,16,31.1,-23.46,0
1302,8033,11212,83.4,-12.14,0
1303,8034,1120,33.6,-76.16,0
1304,8038,137,34.65,-84.43,0
1305,8039,931,49.15,36.52,0
1306,8040,1850,89.4,-26.75,0
1307,8042,26,37.45,1.24,0
1308,8043,112,28.4,-14.63,0
1309,8044,797,44.75,-9.6,0
1310,8046,2493,230.5,-38.92,0
1311,8047,939,18.4,-36.91,0
1312,8048,388,71.9,-14.85,0
1313,8049,649,42.65,-52.18,0
1314,8050,1119,88.4,-37.46,5
1315,8054,21004,204.0,-3.74,0
1316,8059,1350,40.1,-81.99,0
1317,8064,11794,31.45,-16.02,0
1318,8066,77,32.15,-10.34,0
1319,8067,8,20.95,-20.26,0
1320,8068,410,41.5,-46.62,0
1321,8069,5746,253.0,-25.31,4
1322,8070,3830,43.65,-5.81,0
1323,8071,163,15.6,-18.17,0
1324,8072,87,30.05,-22.88,0
1325,8074,292,23.55,9.89,0
1326,8076,579,30.9,24.56,0
1327,8077,90,78.7,40.33,0
1328,8080,40,20.75,-50.52,0
1329,8081,858,289.0,3.47,10
1330,8083,117,178.0,76.92,0
1331,8084,400,106.0,-67.84,0
1332,8085,5781,78.8,-57.09,0
1333,8086,4244,158.0,273.58,0
1334,8087,354,67.8,5916.6,0
1335,8088,6037,49.15,-36.66,0
1336,8089,534,94.0,40.03,0
1337,8091,824,138.0,14.71,0
1338,8092,2108,32.8,-61.64,0
1339,8093,88,17.25,-45.42,0
1340,8096,27634,32.9,52.9,0
1341,8097,633,71.7,115.9,0
1342,8099,209,82.2,-14.48,0
1343,8101,42,4.3,35.51,0
1344,8103,655,47.7,-10.66,0
1345,8104,160,36.95,-12.47,0
1346,8105,1325,14.85,-15.85,0
1347,8107,63,16.55,3.75,0
1348,8109,132,104.5,-25.78,0
1349,8110,8996,18.8,11.23,0
1350,8111,2690,26.95,-6.41,0
1351,8112,18395,86.6,168.4,8
1352,8114,154,135.0,-10.61,0
1353,8121,1946,33.2,8.44,0
1354,8131,244,39.05,19.22,0
1355,8147,1184,145.0,10.97,1
1356,8150,3245,51.0,5.2,3
1357,8155,2266,160.0,4.75,0
1358,8163,1616,64.3,-23.71,0
1359,8171,282,42.3,-25.04,0
1360,8176,224,15.55,202.11,0
1361,8182,228,40.6,10.88,0
1362,8183,461,50.5,-28.94,0
1363,8201,334,21.45,-9.4,0
1364,8210,4994,312.5,54.41,4
1365,8213,953,44.6,-9.19,0
1366,8215,1353,37.3,8.71,0
1367,8222,3979,49.4,11.89,0
1368,8227,1283,428.5,-20.8,0
1369,8234,1126,53.6,-29.23,0
1370,8240,390,37.8,-11.09,0
1371,8249,79,32.55,-29.2,0
1372,8255,1507,188.5,57.53,0
1373,8261,736,91.7,-28.04,0
1374,8271,2049,75.4,-15.8,0
1375,8277,281,12.4,23.81,0
1376,8279,4,162.0,-8.05,0
1377,8284,58,63.8,7.38,0
1378,8289,179,37.75,-28.6,0
1379,8291,7,8.09,-77.15,0
1380,8299,3273,750.0,72.59,1
1381,8341,155,113.5,-4.68,0
1382,8342,19,76.0,-3.66,0
1383,8349,410,68.1,10.33,0
1384,8354,93,16.6,-6.77,0
1385,8358,15232,67.2,-8.36,0
1386,8367,95,45.7,9.9,0
1387,8374,187,31.85,-14.65,0
1388,8383,1007,41.8,-42.45,0
1389,8390,4657,62.5,-7.05,0
1390,8401,549,25.75,3.13,0
1391,8403,199,33.2,-4.99,0
1392,8404,455,20.15,42.23,0
1393,2312,4684,15.9,-12.66,0
1394,2313,21573,83.5,19.07,10
1395,2314,1263,36.0,-53.97,0
1396,2316,5240,46.75,0.61,0
1397,2317,132258,159.0,11.8,1
1398,2321,14,17.75,-4.87,0
1399,2323,8418,12.65,-1.2,0
1400,2324,20535,38.65,-2.21,0
1401,2327,2789,622.0,11.3,0
1402,2328,3145,38.25,-5.19,0
1403,2329,23529,82.8,20.72,0
1404,2330,40068,820.0,34.25,0
1405,2331,5993,32.0,-12.02,0
1406,2332,3039,19.95,-13.98,0
1407,2337,8458,30.55,-25.15,5
1408,2338,1664,72.1,16.18,3
1409,2340,2062,45.55,13.95,0
1410,2342,534,34.7,-2.08,0
1411,2344,34008,29.0,9.11,0
1412,2345,3590,569.0,4.3,0
1413,2347,4773,80.1,0.41,5
1414,2348,1516,180.5,80.47,0
1415,2349,1225,8.06,18.17,0
1416,2351,883,106.0,-20.5,0
1417,2352,9281,48.15,-11.89,0
1418,2353,54550,51.0,13.81,0
1419,2354,21755,65.1,-61.28,0
1420,2355,4980,52.3,-7.55,0
1421,2356,33467,61.1,5.57,0
1422,2357,3418,479.5,0.99,0
1423,2359,4911,105.5,-28.2,0
1424,2360,1711,285.0,9.53,0
1425,2362,3399,44.9,-1.4,0
1426,2363,97591,68.9,-20.2,0
1427,2364,134,105.0,-7.89,0
1428,2365,11324,25.45,23.12,0
1429,2367,48840,29.2,15.71,0
1430,2368,8099,275.0,24.24,0
1431,2369,3789,28.4,-1.14,0
1432,2371,127863,64.3,-8.86,0
1433,2373,72,75.2,-15.52,0
1434,2374,31023,42.25,35.34,0
1435,2375,557,66.8,-2.19,0
1436,2376,18481,381.0,149.17,0
1437,2377,2937,195.0,0.5,0
1438,2379,2995,604.0,13.89,3
1439,2380,145,7.5,86.22,0
1440,2382,47242,298.0,9.65,0
1441,2383,9318,545.0,66.4,0
1442,2385,5450,258.5,-2.96,3
1443,2387,1369,66.1,6.22,1
1444,2388,10841,150.0,4.13,0
1445,2390,595,15.45,23.11,0
1446,2392,2138,47.1,6.13,0
1447,2393,4503,61.5,8.67,10
1448,2395,1187,407.0,-22.85,0
1449,2397,75,68.0,-54.62,0
1450,2399,1249,26.65,-18.0,0
1451,2401,6625,34.3,19.14,0
1452,2402,8560,36.35,-5.62,0
1453,2404,2923,432.0,-27.76,6
1454,2405,7556,21.1,4.23,0
1455,2406,8997,21.35,53.85,0
1456,2408,20756,71.8,57.95,0
1457,2409,43187,19.2,10.52,0
1458,2412,9263,127.0,-0.94,1
1459,2413,233,30.25,-44.52,0
1460,2414,205,36.85,-12.63,0
1461,2415,165,31.0,21.61,0
1462,2417,3293,52.8,-2.87,0
1463,2419,1584,34.2,-9.2,0
1464,2420,345,55.2,0.68,1
1465,2421,6558,138.0,-8.23,0
1466,2423,322,44.95,4.43,0
1467,2424,15,35.25,-65.5,0
1468,2425,960,49.85,-7.05,0
1469,2426,516,20.15,0.94,0
1470,2427,5956,27.7,293.26,0
1471,2428,361,177.0,-9.89,0
1472,2429,31,21.9,-34.43,0
1473,2430,256,40.7,-2.92,0
1474,2431,582,14.7,-43.15,0
1475,2433,47,53.2,-10.31,0
1476,2434,8,35.2,10.54,0
1477,2436,1388,70.8,3.65,0
1478,2438,156,24.65,118.23,0
1479,2439,3734,128.0,10.67,1
1480,2440,1546,15.95,27.17,0
1481,2441,750,64.6,5.4,0
1482,2442,1800,29.2,614.19,0
1483,2444,363,13.05,-41.73,0
1484,2449,12421,116.5,7.17,5
1485,2450,184,39.5,3.55,0
1486,2451,1452,94.5,-14.88,0
1487,2453,1606,64.7,13.47,0
1488,2454,6576,1230.0,17.51,0
1489,2455,2121,188.5,60.71,0
1490,2457,3112,62.3,-33.05,0
1491,2458,3133,170.0,39.46,0
1492,2459,257,72.0,-25.96,0
1493,4721,231,84.4,-10.16,0
1494,4722,182,40.3,0.97,0
1495,4726,1530,44.2,-5.13,0
1496,4728,114,241.0,-2.0,0
1497,4729,209,22.85,-34.6,0
1498,4735,27,41.7,-7.76,0
1499,4736,144,166.0,-9.71,0
1500,4737,34,73.6,25.07,0
1501,4739,321,74.2,-23.5,0
1502,4741,104,41.35,3.89,0
1503,4743,2189,184.0,-11.69,0
1504,4744,393,27.9,205.24,0
1505,4745,34,25.35,-25.43,0
1506,4746,5189,117.0,46.07,0
1507,4747,336,90.5,-16.31,0
1508,4754,40,45.0,1.55,0
1509,4755,635,162.5,-23.2,3
1510,4760,646,91.1,30.09,0
1511,4763,2602,1050.0,109.27,0
1512,4764,35,41.85,7.07,0
1513,4766,1372,354.0,4.6,10
1514,4767,48,32.2,-11.27,0
1515,4768,2072,266.0,-8.05,0
1516,4770,897,458.5,7.97,5
1517,4804,114,5.08,-53.16,0
1518,4806,54,13.95,1821.18,0
1519,4807,19,18.05,-8.21,0
1520,4903,98,18.3,-48.12,0
