,代碼,10日均量,60日高點,月營收YoY,投信連買天數
776,2208,6583,19.5,-39.92,0
777,2211,2473,144.5,-9.56,7
778,2221,37,36.15,-8.03,0
779,2227,61,184.5,-3.21,0
780,2228,347,104.5,2.06,0
781,2230,664,191.0,121.23,0
782,2231,405,131.0,-25.69,0
783,2233,171,144.0,0.42,1
784,2235,12,49.65,19.01,0
785,2236,1160,86.1,-24.0,0
786,2239,83,59.7,-21.7,0
787,2241,2324,42.5,2.44,0
788,2243,161,20.05,77.15,0
789,2247,70,319.0,3.99,0
790,2250,153,117.0,1.36,0
791,2301,17592,123.5,-14.97,2
792,2302,265,20.35,-9.89,0
793,2303,56901,53.3,2.7,3
794,2305,492,29.45,13.98,0
795,2308,10479,358.0,-7.61,0
796,5228,45,23.65,-12.81,0
797,5230,2461,31.9,21.31,0
798,5234,3040,167.5,-6.11,0
799,5236,192,178.5,18.79,0
800,5243,1963,61.4,-4.71,0
801,5244,271,57.9,-7.84,0
802,5245,23,40.45,-10.07,0
803,5251,1668,30.85,261.46,0
804,5258,2313,147.5,6.69,2
805,5263,139,131.0,35.65,0
806,5269,930,2550.0,16.99,0
807,5272,362,43.8,-10.29,0
808,5274,357,3405.0,58.99,0
809,5276,1,15.15,-30.44,0
810,5278,6,273.5,5.56,0
811,5283,78,117.0,-17.43,0
812,5284,1567,232.0,-4.17,0
813,5285,204,68.5,2.43,0
814,5287,69,209.0,6.38,0
815,5288,53,199.5,-10.25,1
816,5289,606,339.5,-11.8,1
817,5291,85,28.0,-18.82,0
818,5292,266,161.0,-11.27,0
819,5299,234,130.5,-19.41,0
820,5301,97,10.7,226.74,0
821,5302,207,12.45,-27.7,0
822,5306,276,154.5,-22.66,0
823,5309,1834,39.6,2.99,0
824,5310,372,53.4,-83.24,0
825,5312,210,111.0,7.01,0
826,5315,170,20.25,-27.14,0
827,5321,119,90.7,-25.19,0
828,5324,2742,14.55,24.75,0
829,5328,774,16.6,-29.9,0
830,5340,1753,64.3,138.39,0
831,5344,114,24.95,46.47,0
832,5345,8,12.3,-41.95,0
833,5347,9737,90.8,44.82,4
834,5348,24,20.5,-13.11,0
835,5351,7230,57.2,52.17,0
836,5353,170,38.3,-36.04,0
837,5355,446,14.15,-24.1,0
838,5356,581,37.0,-14.83,0
839,5364,105,21.6,-8.42,0
840,5371,18455,107.5,-11.2,12
841,5381,7288,39.35,28.92,0
842,5383,505,42.0,-17.81,0
843,5386,2218,92.0,31.18,0
844,5388,3456,149.0,3.81,0
845,5392,2478,27.65,-4.2,0
846,5398,75,20.5,-4.74,0
847,5403,297,145.0,10.42,0
848,5410,1098,37.55,61.63,0
849,5425,3531,83.6,-18.64,4
850,5426,5785,42.75,-17.75,0
851,5432,648,172.0,-13.94,0
852,5434,3756,265.0,-2.36,16
853,5438,56,20.6,-1.93,0
854,5439,2746,128.0,-13.26,0
855,5443,19879,69.0,11.68,0
856,5450,256,22.3,-2.65,0
857,5452,1128,29.85,-4.22,0
858,5455,48,60.3,2655.08,0
859,5457,1351,70.0,17.29,0
860,5460,98,14.8,-42.85,0
861,5464,71,32.3,-25.86,0
862,5465,1541,51.9,-17.22,0
863,5468,41,18.05,13.22,0
864,5469,3539,67.0,-17.27,15
865,5471,470,55.2,11.2,0
866,5474,618,147.0,23.49,0
867,5475,218,13.0,-24.61,0
868,5478,271,173.5,33.05,0
869,5481,65,14.1,0.84,0
870,5483,4725,240.0,-5.69,0
871,5484,73,29.5,-15.81,0
872,5487,37,34.45,22.34,0
873,5488,784,18.15,-55.57,0
874,5489,98,39.1,1.34,0
875,5490,331,28.2,56.24,0
876,5493,644,95.3,19.44,0
877,5498,1653,17.05,-0.59,0
878,5508,2012,158.0,102.41,1
879,5511,1958,79.0,-34.15,0
880,5512,15167,13.0,-50.2,0
881,5514,35,21.65,-8.39,0
882,5515,6868,28.95,36.06,0
883,5516,72,21.75,-67.69,0
884,5519,2088,42.9,8.13,1
885,5520,14,90.0,-11.61,0
886,5521,13405,14.55,47.6,0
887,5522,1578,60.1,44.63,1
888,5523,164,29.6,-91.44,0
889,5525,453,35.6,-72.76,0
890,5529,443,27.4,-1.5,0
891,5530,610,43.1,-22.66,0
892,5531,1968,10.75,-97.7,0
893,5533,570,25.0,-90.07,0
894,5534,4345,119.0,-60.31,8
895,2312,4755,15.9,-12.66,0
896,2313,21063,83.5,19.07,11
897,2314,1269,36.0,-53.97,0
898,2316,5301,46.75,0.61,1
899,2317,121816,159.0,11.8,0
900,2321,14,17.75,-4.87,0
901,2323,8221,12.65,-1.2,1
902,2324,19362,38.65,-2.21,0
903,2327,2711,622.0,11.3,0
904,2328,2802,38.25,-5.19,0
905,2329,26973,82.8,20.72,1
906,2330,40423,820.0,34.25,0
907,2331,6194,32.0,-12.02,0
908,2332,3015,19.95,-13.98,0
909,2337,8669,30.55,-25.15,0
910,2338,1651,72.1,16.18,0
911,2340,2058,45.55,13.95,0
912,2342,534,34.7,-2.08,0
913,2344,33496,29.0,9.11,0
914,2345,3707,569.0,4.3,0
915,2347,4985,80.1,0.41,6
916,2348,1800,198.5,80.47,1
917,2349,1243,8.06,18.17,0
918,2351,931,106.0,-20.5,0
919,2352,9111,48.15,-11.89,0
920,2353,55041,51.0,13.81,1
921,2354,19030,65.1,-61.28,1
922,2355,4980,52.3,-7.55,0
923,2356,32482,61.1,5.57,1
924,2357,3497,479.5,0.99,0
925,2359,4842,105.5,-28.2,0
926,2360,1851,285.0,9.53,0
927,2362,3465,44.15,-1.4,0
928,2363,100704,69.2,-20.2,0
929,2364,137,104.0,-7.89,0
930,2365,10585,25.45,23.12,0
931,2367,52057,29.2,15.71,0
932,2368,7825,275.0,24.24,0
933,2369,3678,28.4,-1.14,0
934,2371,152168,64.4,-8.86,0
935,2373,73,75.0,-15.52,0
936,2374,33974,43.0,35.34,0
937,2375,521,66.8,-2.19,0
938,2376,17481,381.0,149.17,0
939,2377,3093,195.0,0.5,0
940,2379,2962,604.0,13.89,0
941,2380,135,7.5,86.22,0
942,2382,41054,298.0,9.65,0
943,2383,9412,545.0,66.4,0
944,2385,5223,258.5,-2.96,0
945,2387,1316,66.1,6.22,2
946,2388,11506,149.5,4.13,0
947,2390,588,15.45,23.11,0
948,2392,2362,47.1,6.13,0
949,2393,4854,62.4,8.67,11
950,2395,1167,407.0,-22.85,1
951,2397,75,68.0,-54.62,0
952,2399,1226,26.65,-18.0,0
953,2401,7560,34.3,19.14,0
954,2402,7356,36.35,-5.62,0
955,2404,2823,432.0,-27.76,7
956,2405,7686,21.1,4.23,0
957,2406,9558,21.35,53.85,0
958,2408,19565,71.8,57.95,0
959,2409,44537,19.2,10.52,0
960,2412,9512,127.0,-0.94,2
961,2413,233,30.25,-44.52,0
962,2414,194,36.85,-12.63,0
963,2415,156,31.0,21.61,0
964,2417,2661,52.8,-2.87,0
965,2419,1584,34.2,-9.2,0
966,2420,356,55.2,0.68,0
967,2421,5966,138.0,-8.23,0
968,2423,311,43.05,4.43,0
969,2424,14,35.25,-65.5,0
970,2425,950,49.85,-7.05,0
971,2426,515,20.15,0.94,0
972,2427,7727,29.75,293.26,0
973,2428,347,177.0,-9.89,0
974,2429,30,21.9,-34.43,0
975,2430,254,40.7,-2.92,0
976,2431,571,14.7,-43.15,0
977,2433,47,53.2,-10.31,0
978,2434,7,35.2,10.54,0
979,2436,1408,70.8,3.65,0
980,2438,155,24.65,118.23,0
981,2439,3430,128.0,10.67,0
982,2440,1486,16.0,27.17,0
983,2441,786,64.6,5.4,0
984,2442,2326,29.2,614.19,0
985,2444,312,13.05,-41.73,0
986,2449,12026,116.5,7.17,6
987,2450,183,39.45,3.55,1
988,2451,1474,94.5,-14.88,0
989,2453,1521,64.7,13.47,0
990,2454,6878,1230.0,17.51,0
991,2455,2184,188.5,60.71,0
992,2457,3991,62.3,-33.05,0
993,2458,3082,170.0,39.46,0
994,2459,252,72.0,-25.96,0
995,7402,1319,132.5,4.17,0
996,7556,18,157.0,9.92,0
997,8011,9371,33.55,124.7,0
998,8016,1053,317.0,-16.12,0
999,8021,903,30.65,34.13,0
1000,8024,96,22.85,-35.5,0
1001,8027,3886,103.0,-47.62,0
1002,8028,2455,54.8,-18.95,0
1003,8032,13,31.1,-23.46,0
1004,8033,10898,83.4,-12.14,0
1005,8034,1108,33.6,-76.16,0
1006,8038,131,34.25,-84.43,0
1007,8039,947,49.15,36.52,0
1008,8040,1612,89.4,-26.75,0
1009,8042,27,37.45,1.24,0
1010,8043,106,28.4,-14.63,0
1011,8044,820,44.75,-9.6,0
1012,8046,2639,230.5,-38.92,0
1013,8047,924,18.4,-36.91,0
1014,8048,372,71.9,-14.85,0
1015,8049,634,42.65,-52.18,0
1016,8050,1143,88.4,-37.46,6
1017,8054,22937,204.0,-3.74,1
1018,8059,1338,40.1,-81.99,0
1019,8064,10713,31.45,-16.02,0
1020,8066,76,32.15,-10.34,0
1021,8067,7,20.95,-20.26,0
1022,8068,394,41.5,-46.62,0
1023,8069,6424,253.0,-25.31,0
1024,8070,3415,43.65,-5.81,0
1025,8071,167,15.6,-18.17,0
1026,8072,84,30.05,-22.88,0
1027,8074,253,23.55,9.89,0
1028,8076,566,30.9,24.56,0
1029,8077,94,78.7,40.33,0
1030,8080,39,20.75,-50.52,0
1031,8081,843,289.0,3.47,11
1032,8083,123,178.0,76.92,0
1033,8084,386,106.0,-67.84,0
1034,8085,5469,78.8,-57.09,0
1035,8086,4018,158.0,273.58,1
1036,8087,392,67.8,5916.6,0
1037,8088,5748,49.15,-36.66,0
1038,8089,742,94.0,40.03,0
1039,8091,707,138.0,14.71,0
1040,8092,1600,32.8,-61.64,0
1041,8093,83,17.25,-45.42,0
1042,8096,27352,32.9,52.9,0
1043,8097,823,74.2,115.9,0
1044,8099,211,82.2,-14.48,0
1045,8101,40,4.3,35.51,0
1046,8103,597,47.7,-10.66,0
1047,8104,163,36.95,-12.47,0
1048,8105,1292,14.85,-15.85,0
1049,8107,68,16.55,3.75,0
1050,8109,130,104.5,-25.78,0
1051,8110,9391,18.8,11.23,0
1052,8111,2556,26.95,-6.41,0
1053,8112,18350,86.6,168.4,9
1054,8114,130,135.0,-10.61,0
1055,8121,2158,33.2,8.44,0
1056,8131,254,39.05,19.22,0
1057,8147,1037,145.0,10.97,0
1058,8150,3173,51.0,5.2,4
1059,8155,2423,160.0,4.75,0
1060,8163,1592,64.3,-23.71,0
1061,8171,310,42.3,-25.04,0
1062,8176,234,15.55,202.11,0
1063,8182,193,40.6,10.88,0
1064,8183,457,50.5,-28.94,0
1065,8201,323,21.45,-9.4,0
1066,8210,5327,312.5,54.41,5
1067,8213,911,44.6,-9.19,0
1068,8215,1291,37.3,8.71,0
1069,8222,4089,49.4,11.89,0
1070,8227,1272,428.5,-20.8,0
1071,8234,1167,53.6,-29.23,0
1072,8240,276,37.8,-11.09,0
1073,8249,75,32.55,-29.2,0
1074,8255,1516,188.5,57.53,1
1075,8261,604,91.5,-28.04,0
1076,8271,2073,75.4,-15.8,0
1077,8277,281,12.4,23.81,0
1078,8279,4,162.0,-8.05,0
1079,8284,56,63.8,7.38,0
1080,8289,169,37.75,-28.6,0
1081,8291,8,8.09,-77.15,0
1082,8299,3216,756.0,72.59,2
1083,8341,153,113.5,-4.68,0
1084,8342,18,76.0,-3.66,0
1085,8349,414,68.4,10.33,0
1086,8354,86,16.6,-6.77,0
1087,8358,12832,67.2,-8.36,1
1088,8367,91,46.0,9.9,0
1089,8374,180,32.0,-14.65,0
1090,8383,1993,43.65,-42.45,0
1091,8390,5098,62.5,-7.05,0
1092,8401,454,25.75,3.13,0
1093,8403,232,33.2,-4.99,0
1094,8404,472,20.15,42.23,0
1095,1472,127,85.6,113.74,0
1096,1473,532,32.05,51.99,0
1097,1474,255,13.15,25.91,0
1098,1475,214,54.9,19.67,0
1099,1476,771,579.0,17.92,1
1100,1477,1403,407.0,11.96,1
1101,1503,19403,344.5,-1.42,2
1102,1504,37291,61.1,-16.74,3
1103,1506,446,17.65,-14.86,0
1104,1512,30,12.15,-17.28,0
1105,1513,77611,212.0,12.1,6
1106,1514,52187,181.5,19.64,0
1107,1515,1913,51.2,261.3,0
1108,1517,740,17.8,-28.59,0
1109,1519,8359,955.0,48.44,2
1110,1521,67,45.55,-21.18,0
1111,1522,4984,59.5,-5.29,2
1112,1524,6506,37.85,14.31,0
1113,1525,54,76.2,-39.88,0
1114,1526,156,36.65,-44.08,0
1115,1527,584,43.45,-19.53,0
1116,1528,1138,16.05,-17.79,0
1117,1529,6736,38.15,6.74,0
1118,1530,111,33.2,-12.66,0
1119,1531,121,13.8,27.23,0
1120,1532,5272,43.05,94.36,0
1121,1533,162,53.7,-26.36,0
1122,1535,1295,91.3,26.43,0
1123,1536,2109,57.3,-23.73,0
1124,1537,122,140.5,2.52,0
1125,1538,35,23.95,-55.19,0
1126,1539,245,26.55,9.41,0
1127,1540,1021,20.55,40.06,0
1128,1541,34,32.9,19.28,0
1129,1558,74,103.5,0.62,0
1130,1560,2849,276.5,-4.58,0
1131,1565,107,205.0,-5.57,0
1132,1568,534,34.55,-25.94,0
1133,1569,314,25.7,-18.72,0
1134,1570,2407,44.65,-44.7,0
1135,1580,166,162.0,-15.84,0
1136,1582,2690,93.4,12.05,1
1137,1583,39,77.0,-28.25,0
1138,1584,6662,36.35,-18.48,0
1139,1586,171,32.9,14.09,0
1140,1587,6054,51.0,-6.22,0
1141,1589,937,63.6,-44.34,0
1142,1590,705,1210.0,-4.83,0
1143,1591,366,68.2,143.08,0
1144,1593,22,52.5,-7.27,0
1145,1595,18,37.2,-22.17,0
1146,1597,685,79.9,2.63,0
1147,1598,165,33.9,-20.01,0
1148,1599,50,35.3,74.56,0
1149,1603,11782,51.2,-12.27,0
1150,1604,1554,30.3,8.92,0
1151,1605,60947,40.4,-13.84,2
1152,1608,49191,44.45,-9.51,0
1153,1609,115424,64.7,-5.26,0
1154,1611,4064,18.8,-32.2,0
1155,1612,25541,44.65,26.03,0
1156,1614,182,40.1,-19.22,0
1157,1615,2357,68.3,-1.25,1
1158,1616,4924,25.7,-1.61,0
1159,1617,5288,27.25,-2.75,0
1160,1618,23487,58.4,24.28,0
1161,1626,136,16.65,-10.63,0
1162,1701,932,24.45,2.43,0
1163,1702,712,58.8,-0.55,1
1164,1707,305,161.5,1.72,1
1165,1708,517,32.9,-12.24,0
1166,1709,452,21.1,-11.5,0
1167,1710,1496,19.65,-18.35,0
1168,1711,1124,21.8,-3.2,0
1169,1712,730,42.2,3.9,0
1170,1713,633,52.6,-14.09,0
1171,1714,1069,9.18,-7.16,0
1172,1717,2794,33.05,-1.82,0
1173,1718,2153,8.03,17.58,0
1174,1720,631,68.5,-3.35,2
1175,1721,804,16.9,-19.76,0
1176,1722,2413,68.7,-13.39,0
1177,1723,571,124.5,-24.72,1
1178,1725,718,41.6,-2.01,1
1179,1726,18,80.3,-15.98,0
1180,1727,982,33.85,25.86,0
1181,1730,32,57.0,-15.39,0
1182,1731,774,27.7,-17.17,0
1183,1732,174,33.95,-3.39,0
1184,1733,1668,37.8,-19.0,0
1185,1734,1202,37.95,-19.08,0
1186,1735,28,18.2,-4.41,0
1187,1736,2895,80.4,12.25,0
1188,1737,866,35.15,-5.22,0
1189,1742,96,17.35,-48.25,0
1190,1752,195,51.3,-30.52,0
1191,1760,851,114.0,1.52,0
1192,1762,402,53.8,-58.18,0
1193,1773,1265,193.0,6.34,1
1194,6185,234,18.3,-25.85,0
1195,6186,1494,77.5,101.84,0
1196,6187,2555,295.0,281.03,0
1197,6188,11556,104.5,-12.75,0
1198,6189,12628,96.4,88.73,0
1199,6190,2578,37.45,-1.04,0
1200,6191,3720,76.1,-12.88,15
1201,6192,710,114.0,30.33,1
1202,6194,182,40.9,-26.28,0
1203,6195,39,42.15,-16.86,0
1204,6196,3664,176.5,-3.34,0
1205,6197,2777,175.0,29.59,1
1206,6198,658,68.6,5.26,0
1207,6199,21,33.6,-61.5,0
1208,6201,169,66.4,-30.02,0
1209,6202,1350,62.6,-24.98,0
1210,6203,235,97.7,-31.24,0
1211,6204,423,162.0,-26.63,0
1212,6205,421,88.6,-30.38,0
1213,6206,672,83.3,49.32,0
1214,6207,11598,62.4,-10.73,0
1215,6208,989,64.1,19.05,0
1216,6209,518,27.3,-13.04,0
1217,6210,47,29.8,-43.69,0
1218,6212,94,80.9,4625.33,0
1219,6213,22730,124.0,-4.87,3
1220,6214,619,124.0,46.38,0
1221,6215,8270,43.75,12.22,0
1222,6216,736,37.65,105.55,0
1223,6217,2492,50.8,-8.81,0
1224,6218,378,30.85,-40.97,0
1225,6219,2404,41.2,420.78,0
1226,6220,159,26.8,-12.8,0
1227,6221,28,80.3,-17.48,0
1228,6222,164,38.7,10.75,0
1229,6223,4500,414.0,19.56,16
1230,6224,156,60.9,-10.91,0
1231,6225,15,18.35,69.44,0
1232,6226,421,12.3,-46.24,0
1233,6227,4208,81.8,-28.35,0
1234,6228,19,28.5,44.45,0
1235,6229,1203,43.6,24.32,0
1236,6230,423,226.0,-37.2,0
1237,6231,1163,312.0,30.05,0
1238,6233,2240,47.7,-4.65,0
1239,6234,1744,32.75,-10.95,0
1240,6235,3762,115.0,13.22,0
1241,6236,4,34.5,42.53,0
1242,6237,920,73.4,-15.04,0
1243,6239,5539,201.0,14.8,6
1244,6240,16,25.3,3.51,0
1245,6241,80,16.25,-7.98,0
1246,6242,36,58.8,-16.1,0
1247,6243,641,87.2,-8.86,0
1248,6244,3828,28.55,-43.25,0
1249,6245,1171,117.5,-17.93,0
1250,6246,85,17.35,-25.85,0
1251,6248,1209,35.55,-4.91,0
1252,6257,4683,75.6,14.94,0
1253,6259,47,24.85,-40.33,0
1254,6261,669,75.0,26.18,0
1255,6263,306,175.5,-10.48,0
1256,6264,1097,10.25,37.89,0
1257,6265,728,15.8,-52.85,0
1258,6266,324,34.5,-32.68,0
1259,6269,2016,92.9,-2.9,0
1260,6270,273,29.8,-38.54,0
1261,6271,1738,154.5,5.19,0
1262,6274,14869,192.5,33.21,0
1263,6275,1619,68.7,-10.17,0
1264,6276,206,87.8,-12.02,0
1265,6277,95,82.4,-16.54,2
1266,6278,2859,112.0,1.67,2
1267,6279,901,170.5,-1.38,0
1268,6281,198,88.4,-6.57,1
1269,6282,8559,43.85,67.05,0
1270,6283,5196,34.2,115.21,0
1271,6284,3977,88.9,1.46,0
1272,6285,4113,161.0,3.53,11
1273,6287,5,17.35,-8.19,0
1274,6288,7191,36.7,32.16,0
1275,6290,13206,105.5,6.51,7
1276,6291,100,220.0,-2.48,0
1277,6292,314,88.8,-32.83,0
1278,6294,302,127.0,20.27,0
1279,6405,87,27.4,-41.86,0
1280,6409,159,1790.0,-11.88,1
1281,6411,430,117.5,-10.27,0
1282,6412,581,184.5,-9.67,1
1283,6414,3307,375.0,20.34,9
1284,6415,4908,444.0,15.83,0
1285,6416,825,131.5,-10.15,0
1286,6417,265,109.5,-0.28,0
1287,6418,128,24.6,-6.45,0
1288,6419,210,61.2,257.71,0
1289,6425,5736,86.3,101.02,0
1290,6426,137,80.0,22.33,0
1291,6431,512,16.5,46.19,0
1292,6432,447,37.1,-18.83,0
1293,6435,138,119.0,-13.64,0
1294,2731,2450,142.5,81.57,2
1295,2732,211,143.5,0.82,0
1296,2734,299,42.7,69.56,0
1297,2736,1162,29.9,-34.99,0
1298,2739,736,63.2,21.04,0
1299,2740,1,39.7,25.18,0
1300,2743,916,130.5,180.04,0
1301,2745,680,92.1,174.82,0
1302,2748,882,83.2,43.62,0
1303,2752,18,300.0,27.71,0
1304,2753,245,171.0,9.43,0
1305,2754,196,120.5,31.17,0
1306,2755,11,115.5,10.46,0
1307,2756,34,90.7,-13.16,0
1308,2801,11831,18.45,-7.59,1
1309,2809,4856,56.9,500.73,1
1310,2812,4871,17.55,7.96,1
1311,2816,853,37.25,15.65,0
1312,2820,874,15.4,-38.45,0
1313,2832,743,28.5,12.08,1
1314,2834,19055,16.55,8.14,1
1315,2836,3400,12.45,7.27,0
1316,2838,2250,15.6,39.28,0
1317,2845,5502,14.6,-0.24,1
1318,2849,61,14.4,0.55,0
1319,2850,973,94.0,17.86,2
1320,2851,3221,25.6,16.1,1
1321,2852,1470,20.85,14.01,0
1322,2855,6055,27.05,80.68,1
1323,2867,40234,6.14,2.39,0
1324,2880,12505,23.2,10.76,1
1325,2881,16854,70.7,201.07,0
1326,2882,27299,49.7,62.2,0
1327,2883,47592,14.55,-46.53,2
1328,2884,24462,27.35,4.78,1
1329,2885,21878,30.9,36.89,1
1330,2886,17809,40.9,20.77,0
1331,2887,16890,18.2,-0.13,1
1332,2888,41009,8.92,664.95,0
1333,2889,8378,14.0,2.94,1
1334,2890,21015,21.95,32.42,0
1335,2891,37984,33.05,79.8,0
1336,2892,13367,27.8,11.87,0
1337,2897,10442,10.25,-7.21,0
1338,2901,34,27.65,10.17,0
1339,2903,3924,31.45,-0.36,1
1340,2904,71,19.0,9.76,0
1341,2905,1705,13.8,21.96,0
1342,2906,606,21.45,7.36,0
1343,2908,217,20.75,-2.59,0
1344,2910,35,27.9,8.38,0
1345,2911,142,8.16,-10.68,0
1346,2912,1098,277.5,5.96,2
1347,2913,1888,21.2,-4.12,0
1348,2915,2086,62.2,-32.51,1
1349,2916,145,64.9,12.06,0
1350,2923,46,27.0,12.3,0
1351,2924,12,29.15,26.81,0
1352,2926,15,64.9,14.76,0
1353,2929,231,11.95,-15.2,0
1354,2937,23,36.8,-7.62,0
1355,2939,27,30.5,-68.84,0
1356,2945,28,46.95,1.44,0
1357,2947,19,83.6,9.17,0
1358,2948,16,68.6,-7.89,0
1359,2949,17,120.0,2.46,0
1360,3002,521,17.85,-9.72,0
1361,3003,608,72.5,-1.45,0
1362,3004,1284,119.5,14.13,1
1363,3005,8703,155.5,-2.78,0
1364,3006,4473,97.8,29.01,0
1365,3008,838,2640.0,4.31,0
1366,3010,3671,130.5,15.1,0
1367,3011,375,35.3,-19.96,0
1368,3013,35263,75.4,7.88,2
1369,3014,1301,183.0,-3.58,6
1370,3015,3073,62.2,-32.54,0
1371,3016,1894,62.4,-9.6,1
1372,3017,16106,680.0,6.6,2
1373,3018,52,16.15,-31.76,0
1374,3019,923,69.2,5.95,0
1375,3021,279,26.0,12.65,0
1376,3022,813,85.0,-31.34,0
1377,3023,840,286.0,-3.15,0
1378,3024,2857,19.05,-33.46,0
1379,3025,3061,80.3,-43.87,0
1380,3026,146,97.8,-13.94,0
1381,3027,7900,48.55,47.34,0
1382,3028,700,37.0,13.09,0
1383,3029,2350,78.8,26.13,2
1384,3030,3271,100.0,1.23,4
1385,3031,403,20.55,-28.49,0
1386,3032,4796,85.4,-15.22,1
1387,3033,5040,33.9,12.26,0
1388,3034,4651,630.0,-6.6,42
1389,3035,6856,455.0,-23.88,0
1390,3036,22571,175.5,72.03,0
1391,3037,12624,200.0,2.74,0
1392,2460,1867,41.6,-1.55,0
1393,2461,1728,25.0,7.85,0
1394,2462,453,39.85,-12.29,0
1395,2464,13603,55.2,-41.63,1
1396,2465,6991,160.0,4.81,0
1397,2466,15,38.2,-35.04,0
1398,2467,6131,141.5,29.69,1
1399,2468,432,30.3,-34.64,0
1400,2471,388,61.5,-9.27,0
1401,2472,2025,76.6,3.1,2
1402,2474,2103,224.0,5.66,0
1403,2476,3534,84.6,2.09,0
1404,2477,195,22.3,8.19,0
1405,2478,131,48.3,-5.44,0
1406,2480,179,131.5,3.0,2
1407,2481,1573,64.8,-0.89,0
1408,2482,682,37.8,-70.9,0
1409,2483,156,24.6,-6.48,0
1410,2484,473,36.8,-20.85,0
1411,2485,1342,23.6,-38.53,0
1412,2486,43339,75.0,1.14,1
1413,2488,761,47.8,72.85,0
1414,2489,4229,16.75,44.06,0
1415,2491,129,16.25,24.42,0
1416,2492,3359,124.0,1.7,2
1417,2493,740,106.0,12.2,1
1418,2495,1320,25.2,4.8,0
1419,2496,117,77.1,6.92,0
1420,2497,778,62.7,1.57,0
1421,2498,4245,51.7,-57.41,0
1422,2501,27355,30.95,256.46,1
1423,2504,12311,48.05,-12.11,10
1424,2505,1169,28.25,-11.84,0
1425,2506,5987,12.75,42.24,0
1426,2509,3493,22.05,6.1,0
1427,2511,6231,12.35,24.38,0
1428,2514,2269,17.2,169.58,0
1429,2515,74444,16.8,37.01,0
1430,2516,2920,13.55,-18.73,0
1431,2520,7102,49.4,58.37,3
1432,2524,519,48.15,133.91,0
1433,2527,3643,54.0,290.74,0
1434,2528,1222,52.1,138.89,0
1435,2530,2797,54.0,40163.64,0
1436,2534,2581,23.8,-39.86,0
1437,2535,1741,59.0,11.55,0
1438,2536,1065,35.9,0.52,0
1439,2537,19079,16.5,534.91,0
1440,2538,1669,16.4,-46.41,0
1441,2539,1296,76.0,-24.35,1
1442,2540,2257,125.0,1.36,0
1443,2542,4846,41.6,-23.9,0
1444,2543,6007,49.8,8.25,1
1445,2545,1597,52.3,1806.83,0
1446,2546,153,93.6,-9.75,1
1447,2547,5690,11.45,30.32,0
1448,2548,2483,149.0,-99.92,7
1449,2596,427,36.5,32.55,0
1450,2597,829,174.5,-1.36,0
1451,2601,1951,8.56,-13.11,0
1452,2603,26178,191.0,37.46,0
1453,2605,8139,27.65,19.36,0
1454,2606,5601,56.4,21.25,1
1455,2607,9775,34.8,22.73,0
1456,2608,716,41.5,-9.09,0
1457,2609,18552,52.2,20.27,0
1458,2610,27688,21.1,9.74,0
1459,2611,3421,24.75,3.57,0
1460,2612,456,48.75,13.49,0
1461,2613,96,23.05,2.46,0
1462,2614,768,21.85,-1.95,0
1463,2615,5912,52.8,8.57,0
1464,2616,151,29.95,-18.13,0
1465,2617,1193,36.25,6.68,0
1466,2618,68495,32.7,8.29,4
1467,2630,18854,44.6,23.27,1
1468,2633,3216,30.35,12.52,0
1469,2634,37707,58.7,6.24,1
1470,2636,2304,106.0,39.93,0
1471,2637,7086,66.7,30.05,1
1472,2640,140,122.0,-5.25,0
1473,2641,2460,21.2,35.21,0
1474,2642,66,40.6,0.92,0
1475,2643,262,80.6,93.46,0
1476,2645,4568,120.0,0.16,0
1477,2701,310,12.8,11.15,0
1478,2702,164,21.45,5.61,0
1479,2704,3651,73.8,7.79,0
1480,2705,619,18.5,15.38,0
1481,2706,236,15.95,5.48,0
1482,2707,246,228.0,0.77,0
1483,2712,78,35.45,-14.87,0
1484,2718,79,101.5,-84.76,0
1485,2719,88,64.0,351.38,0
1486,2722,626,62.5,-0.82,0
1487,2723,420,99.4,-8.19,0
1488,2724,207,30.0,71.73,0
1489,2726,18,28.1,-28.78,0
1490,2727,881,254.5,10.36,7
1491,2729,76,242.5,20.94,0
1492,8409,57,24.95,6.37,0
1493,8410,93,78.5,-12.94,0
1494,8411,227,14.95,7.04,0
1495,8415,828,35.95,-21.98,0
1496,8416,26,158.0,16.92,0
1497,8420,45,60.1,-89.17,0
1498,8421,73,14.6,-4.87,0
1499,8422,408,190.0,49.45,0
1500,8423,96,29.75,20.96,0
1501,8424,22,72.4,-9.79,0
1502,8426,221,75.5,-2.44,0
1503,8429,167,11.0,-20.11,0
1504,8431,193,63.4,-18.65,0
1505,8432,118,64.3,-0.83,0
1506,8433,368,108.0,7.17,0
1507,8435,98,79.0,0.73,0
1508,8436,1482,180.5,-16.73,0
1509,8437,215,48.25,27.68,0
1510,8438,288,38.55,7.47,0
1511,8440,2849,45.85,-11.32,0
1512,8442,329,128.0,2.95,1
1513,8443,126,12.5,14.71,0
1514,8444,21,43.0,2.07,0
1515,8446,211,113.0,0.11,0
1516,8450,96,24.2,-18.56,0
1517,8454,862,472.0,6.56,1
1518,8455,4,21.35,-1.18,0
1519,8462,70,125.0,14.99,0
1520,8463,236,26.45,16.54,0
1521,8464,756,382.0,-2.2,0
1522,8466,122,49.6,33.0,0
