,代碼,10日均量,60日高點,月營收YoY,投信連買天數
777,2208,6833,19.5,-39.92,0
778,2211,2482,144.5,-9.56,8
779,2221,37,36.15,-8.03,0
780,2227,71,183.0,-3.21,0
781,2228,355,104.5,2.06,0
782,2230,671,191.0,121.23,0
783,2231,417,131.0,-25.69,0
784,2233,193,144.0,0.42,0
785,2235,12,49.65,19.01,0
786,2236,1117,86.1,-24.0,0
787,2239,92,59.7,-21.7,0
788,2241,2537,42.5,2.44,0
789,2243,163,20.05,77.15,0
790,2247,75,319.0,3.99,1
791,2250,172,117.0,1.36,0
792,2301,17661,123.5,-14.97,3
793,2302,305,20.35,-9.89,0
794,2303,65354,53.3,2.7,4
795,2305,593,29.45,13.98,0
796,2308,11252,358.0,-7.61,1
797,5228,35,23.65,-12.81,0
798,5230,4831,35.05,21.31,0
799,5234,2913,167.5,-6.11,0
800,5236,214,178.5,18.79,0
801,5243,1995,61.4,-4.71,0
802,5244,256,57.9,-7.84,0
803,5245,26,40.45,-10.07,0
804,5251,1844,33.9,261.46,0
805,5258,2391,147.5,6.69,0
806,5263,149,131.0,35.65,0
807,5269,968,2550.0,16.99,0
808,5272,374,43.8,-10.29,0
809,5274,359,3405.0,58.99,1
810,5276,1,15.15,-30.44,0
811,5278,9,273.5,5.56,0
812,5283,82,117.0,-17.43,0
813,5284,1558,232.0,-4.17,0
814,5285,187,68.5,2.43,0
815,5287,78,209.0,6.38,0
816,5288,55,199.5,-10.25,2
817,5289,668,339.5,-11.8,0
818,5291,91,28.0,-18.82,0
819,5292,274,161.0,-11.27,0
820,5299,254,130.5,-19.41,0
821,5301,94,10.45,226.74,0
822,5302,231,12.45,-27.7,0
823,5306,305,154.5,-22.66,0
824,5309,1945,39.6,2.99,0
825,5310,384,53.4,-83.24,0
826,5312,240,111.0,7.01,0
827,5315,191,20.25,-27.14,0
828,5321,131,90.7,-25.19,0
829,5324,2793,14.55,24.75,0
830,5328,836,16.6,-29.9,0
831,5340,1892,64.3,138.39,0
832,5344,114,24.95,46.47,0
833,5345,9,12.3,-41.95,0
834,5347,11266,90.8,44.82,5
835,5348,28,20.5,-13.11,0
836,5351,7439,57.2,52.17,0
837,5353,200,38.3,-36.04,0
838,5355,547,14.15,-24.1,0
839,5356,546,37.0,-14.83,0
840,5364,113,21.45,-8.42,0
841,5371,18713,107.5,-11.2,13
842,5381,7988,39.35,28.92,0
843,5383,482,42.0,-17.81,0
844,5386,1851,92.0,31.18,0
845,5388,3601,149.0,3.81,1
846,5392,2547,27.65,-4.2,0
847,5398,83,20.5,-4.74,0
848,5403,312,145.0,10.42,0
849,5410,1160,37.55,61.63,0
850,5425,3704,83.6,-18.64,0
851,5426,5462,42.75,-17.75,0
852,5432,683,172.0,-13.94,0
853,5434,4493,265.0,-2.36,17
854,5438,65,20.6,-1.93,0
855,5439,2803,128.0,-13.26,0
856,5443,14847,69.0,11.68,0
857,5450,256,22.3,-2.65,0
858,5452,1163,29.85,-4.22,0
859,5455,54,60.3,2655.08,0
860,5457,1333,70.0,17.29,0
861,5460,99,14.8,-42.85,0
862,5464,77,32.3,-25.86,0
863,5465,1418,51.9,-17.22,0
864,5468,43,18.05,13.22,0
865,5469,3551,67.0,-17.27,16
866,5471,477,55.2,11.2,0
867,5474,591,147.0,23.49,0
868,5475,249,13.0,-24.61,0
869,5478,264,173.5,33.05,0
870,5481,64,14.1,0.84,0
871,5483,5280,240.0,-5.69,0
872,5484,88,29.5,-15.81,0
873,5487,39,34.45,22.34,0
874,5488,726,18.15,-55.57,0
875,5489,104,39.1,1.34,0
876,5490,284,28.2,56.24,0
877,5493,689,95.3,19.44,0
878,5498,1691,17.05,-0.59,0
879,5508,2179,163.0,102.41,2
880,5511,2183,79.0,-34.15,0
881,5512,28029,13.75,-50.2,0
882,5514,156,22.7,-8.39,0
883,5515,8527,28.95,36.06,0
884,5516,177,21.85,-67.69,0
885,5519,2214,42.9,8.13,2
886,5520,14,90.0,-11.61,0
887,5521,20937,14.55,47.6,0
888,5522,2378,62.2,44.63,2
889,5523,166,29.6,-91.44,0
890,5525,479,35.75,-72.76,0
891,5529,566,27.4,-1.5,0
892,5530,632,43.1,-22.66,0
893,5531,3337,10.75,-97.7,0
894,5533,762,25.0,-90.07,0
895,5534,5519,123.0,-60.31,9
896,2312,4957,15.9,-12.66,0
897,2313,22219,83.5,19.07,12
898,2314,1303,36.0,-53.97,0
899,2316,5159,46.75,0.61,2
900,2317,120949,159.0,11.8,0
901,2321,14,17.75,-4.87,0
902,2323,8871,12.65,-1.2,2
903,2324,20344,38.65,-2.21,0
904,2327,2828,622.0,11.3,1
905,2328,2688,38.25,-5.19,0
906,2329,28530,82.8,20.72,2
907,2330,51518,820.0,34.25,0
908,2331,6770,32.0,-12.02,0
909,2332,3088,19.95,-13.98,0
910,2337,10103,30.55,-25.15,1
911,2338,1835,72.1,16.18,0
912,2340,2278,45.55,13.95,0
913,2342,600,34.7,-2.08,0
914,2344,35601,29.0,9.11,1
915,2345,3946,569.0,4.3,0
916,2347,5963,80.1,0.41,7
917,2348,2153,198.5,80.47,2
918,2349,1298,8.06,18.17,0
919,2351,770,106.0,-20.5,0
920,2352,10118,48.15,-11.89,1
921,2353,58960,51.0,13.81,2
922,2354,17484,65.1,-61.28,2
923,2355,4800,52.3,-7.55,0
924,2356,32386,61.1,5.57,0
925,2357,3716,479.5,0.99,0
926,2359,4109,105.5,-28.2,0
927,2360,1971,285.0,9.53,1
928,2362,3627,44.15,-1.4,0
929,2363,103711,69.2,-20.2,0
930,2364,153,104.0,-7.89,0
931,2365,10660,25.45,23.12,0
932,2367,54537,29.2,15.71,0
933,2368,7907,275.0,24.24,0
934,2369,3908,28.4,-1.14,0
935,2371,195899,69.1,-8.86,0
936,2373,75,74.9,-15.52,0
937,2374,35337,43.0,35.34,0
938,2375,535,66.8,-2.19,0
939,2376,17279,381.0,149.17,0
940,2377,3562,195.0,0.5,0
941,2379,3155,604.0,13.89,1
942,2380,138,7.5,86.22,0
943,2382,39348,298.0,9.65,1
944,2383,9510,545.0,66.4,0
945,2385,5465,258.5,-2.96,1
946,2387,1394,66.1,6.22,3
947,2388,12660,149.5,4.13,0
948,2390,647,15.45,23.11,0
949,2392,2534,47.1,6.13,0
950,2393,5122,62.4,8.67,0
951,2395,1174,407.0,-22.85,2
952,2397,71,68.0,-54.62,0
953,2399,1312,26.65,-18.0,0
954,2401,8552,34.3,19.14,0
955,2402,7567,36.35,-5.62,0
956,2404,3077,432.0,-27.76,8
957,2405,8184,21.1,4.23,0
958,2406,10002,21.35,53.85,0
959,2408,20182,71.8,57.95,1
960,2409,46649,19.2,10.52,1
961,2412,10148,127.0,-0.94,3
962,2413,261,30.25,-44.52,0
963,2414,203,36.85,-12.63,0
964,2415,160,31.0,21.61,0
965,2417,2564,52.8,-2.87,0
966,2419,1587,34.2,-9.2,0
967,2420,387,55.2,0.68,0
968,2421,6003,138.0,-8.23,0
969,2423,344,43.05,4.43,0
970,2424,14,35.25,-65.5,0
971,2425,1049,49.85,-7.05,0
972,2426,565,20.15,0.94,0
973,2427,10185,30.45,293.26,0
974,2428,378,177.0,-9.89,0
975,2429,29,21.9,-34.43,0
976,2430,260,40.7,-2.92,0
977,2431,615,14.7,-43.15,0
978,2433,53,53.2,-10.31,0
979,2434,6,35.2,10.54,0
980,2436,1482,70.8,3.65,1
981,2438,160,24.65,118.23,0
982,2439,3358,128.0,10.67,0
983,2440,1568,16.45,27.17,0
984,2441,936,64.6,5.4,0
985,2442,2662,29.2,614.19,0
986,2444,338,13.05,-41.73,0
987,2449,13196,116.5,7.17,7
988,2450,203,39.45,3.55,2
989,2451,1560,94.5,-14.88,1
990,2453,1555,64.7,13.47,0
991,2454,8117,1230.0,17.51,0
992,2455,2396,188.5,60.71,0
993,2457,4339,62.3,-33.05,0
994,2458,3326,170.0,39.46,0
995,2459,257,72.0,-25.96,0
996,7402,797,132.5,4.17,0
997,7556,19,157.0,9.92,0
998,8011,10136,33.55,124.7,0
999,8016,1107,317.0,-16.12,1
1000,8021,942,30.65,34.13,0
1001,8024,100,22.85,-35.5,0
1002,8027,3598,103.0,-47.62,0
1003,8028,2486,54.8,-18.95,0
1004,8032,13,31.1,-23.46,0
1005,8033,11102,83.4,-12.14,0
1006,8034,1144,33.6,-76.16,0
1007,8038,146,34.25,-84.43,0
1008,8039,979,49.15,36.52,0
1009,8040,1572,89.4,-26.75,0
1010,8042,27,37.45,1.24,0
1011,8043,97,28.4,-14.63,0
1012,8044,987,44.75,-9.6,0
1013,8046,3026,230.5,-38.92,0
1014,8047,940,18.4,-36.91,0
1015,8048,372,71.9,-14.85,0
1016,8049,672,42.65,-52.18,0
1017,8050,1198,88.4,-37.46,7
1018,8054,22684,204.0,-3.74,0
1019,8059,1304,40.1,-81.99,0
1020,8064,6805,31.45,-16.02,0
1021,8066,77,32.15,-10.34,0
1022,8067,7,20.95,-20.26,0
1023,8068,406,41.5,-46.62,0
1024,8069,6682,253.0,-25.31,0
1025,8070,3318,43.65,-5.81,0
1026,8071,178,15.6,-18.17,0
1027,8072,84,30.05,-22.88,0
1028,8074,221,23.55,9.89,0
1029,8076,589,30.9,24.56,0
1030,8077,99,78.7,40.33,0
1031,8080,46,20.75,-50.52,0
1032,8081,908,289.0,3.47,12
1033,8083,128,178.0,76.92,0
1034,8084,331,106.0,-67.84,0
1035,8085,5360,78.8,-57.09,0
1036,8086,3165,158.0,273.58,0
1037,8087,437,67.8,5916.6,0
1038,8088,5360,49.15,-36.66,0
1039,8089,1601,94.0,40.03,0
1040,8091,813,138.0,14.71,0
1041,8092,1413,32.8,-61.64,0
1042,8093,85,17.25,-45.42,0
1043,8096,27065,32.9,52.9,0
1044,8097,941,74.2,115.9,0
1045,8099,237,82.2,-14.48,0
1046,8101,35,4.3,35.51,0
1047,8103,604,47.7,-10.66,0
1048,8104,215,36.95,-12.47,0
1049,8105,1326,14.85,-15.85,0
1050,8107,72,16.55,3.75,0
1051,8109,135,104.5,-25.78,0
1052,8110,9752,18.8,11.23,0
1053,8111,2219,26.95,-6.41,0
1054,8112,19290,86.6,168.4,10
1055,8114,146,135.0,-10.61,0
1056,8121,2354,33.2,8.44,0
1057,8131,305,39.05,19.22,0
1058,8147,838,145.0,10.97,0
1059,8150,3275,51.0,5.2,5
1060,8155,2550,160.0,4.75,0
1061,8163,1490,64.3,-23.71,0
1062,8171,322,42.3,-25.04,0
1063,8176,260,15.55,202.11,0
1064,8182,198,40.6,10.88,0
1065,8183,470,50.5,-28.94,0
1066,8201,336,21.45,-9.4,0
1067,8210,5779,312.5,54.41,6
1068,8213,894,44.6,-9.19,0
1069,8215,1225,37.3,8.71,0
1070,8222,4304,49.4,11.89,0
1071,8227,1252,428.5,-20.8,0
1072,8234,1255,53.6,-29.23,0
1073,8240,214,37.8,-11.09,0
1074,8249,80,32.55,-29.2,0
1075,8255,1513,188.5,57.53,0
1076,8261,643,91.5,-28.04,0
1077,8271,2201,75.4,-15.8,0
1078,8277,326,12.4,23.81,0
1079,8279,4,162.0,-8.05,0
1080,8284,58,63.8,7.38,0
1081,8289,181,37.75,-28.6,0
1082,8291,8,8.09,-77.15,0
1083,8299,3526,756.0,72.59,0
1084,8341,166,113.5,-4.68,0
1085,8342,19,76.0,-3.66,0
1086,8349,556,70.8,10.33,0
1087,8354,88,16.6,-6.77,0
1088,8358,12150,67.2,-8.36,0
1089,8367,90,46.0,9.9,0
1090,8374,194,32.0,-14.65,0
1091,8383,2679,43.65,-42.45,0
1092,8390,5938,62.5,-7.05,0
1093,8401,459,25.75,3.13,0
1094,8403,260,33.2,-4.99,0
1095,8404,487,20.15,42.23,0
1096,1472,141,85.6,113.74,0
1097,1473,526,32.05,51.99,0
1098,1474,346,13.15,25.91,0
1099,1475,230,54.9,19.67,0
1100,1476,857,579.0,17.92,2
1101,1477,1533,407.0,11.96,2
1102,1503,22328,344.5,-1.42,3
1103,1504,43340,61.1,-16.74,4
1104,1506,476,17.65,-14.86,0
1105,1512,29,12.0,-17.28,0
1106,1513,84731,212.0,12.1,7
1107,1514,52341,181.5,19.64,0
1108,1515,1990,51.2,261.3,0
1109,1517,765,17.8,-28.59,0
1110,1519,9601,955.0,48.44,3
1111,1521,69,45.55,-21.18,0
1112,1522,4585,59.5,-5.29,3
1113,1524,5989,37.85,14.31,0
1114,1525,58,76.1,-39.88,0
1115,1526,162,36.65,-44.08,0
1116,1527,536,43.45,-19.53,0
1117,1528,1235,16.05,-17.79,0
1118,1529,7753,38.15,6.74,0
1119,1530,130,33.2,-12.66,0
1120,1531,120,13.8,27.23,0
1121,1532,6139,43.05,94.36,0
1122,1533,176,53.7,-26.36,0
1123,1535,2244,91.3,26.43,0
1124,1536,2291,57.3,-23.73,0
1125,1537,140,140.5,2.52,0
1126,1538,28,23.95,-55.19,0
1127,1539,241,26.55,9.41,0
1128,1540,1082,20.55,40.06,0
1129,1541,37,32.85,19.28,0
1130,1558,86,103.0,0.62,0
1131,1560,2920,276.5,-4.58,0
1132,1565,121,205.0,-5.57,0
1133,1568,570,34.55,-25.94,0
1134,1569,346,25.7,-18.72,0
1135,1570,2466,44.65,-44.7,0
1136,1580,175,162.0,-15.84,0
1137,1582,2620,93.4,12.05,2
1138,1583,48,77.0,-28.25,0
1139,1584,7145,36.35,-18.48,0
1140,1586,180,32.9,14.09,0
1141,1587,5416,51.0,-6.22,0
1142,1589,1017,63.6,-44.34,0
1143,1590,754,1210.0,-4.83,1
1144,1591,416,68.2,143.08,0
1145,1593,26,52.5,-7.27,0
1146,1595,20,37.2,-22.17,0
1147,1597,700,79.9,2.63,0
1148,1598,194,33.9,-20.01,0
1149,1599,52,35.3,74.56,0
1150,1603,15874,53.1,-12.27,0
1151,1604,1590,30.3,8.92,0
1152,1605,66602,40.4,-13.84,3
1153,1608,64210,44.45,-9.51,0
1154,1609,151710,64.7,-5.26,0
1155,1611,4758,18.8,-32.2,0
1156,1612,32368,44.65,26.03,0
1157,1614,208,40.1,-19.22,0
1158,1615,3160,68.3,-1.25,2
1159,1616,6808,28.25,-1.61,0
1160,1617,5960,29.95,-2.75,0
1161,1618,27919,64.2,24.28,0
1162,1626,151,16.65,-10.63,0
1163,1701,1014,24.45,2.43,0
1164,1702,734,58.8,-0.55,2
1165,1707,307,161.5,1.72,2
1166,1708,607,32.9,-12.24,0
1167,1709,517,21.1,-11.5,0
1168,1710,1643,19.65,-18.35,0
1169,1711,1157,21.8,-3.2,0
1170,1712,836,42.2,3.9,1
1171,1713,622,52.6,-14.09,0
1172,1714,1114,9.15,-7.16,0
1173,1717,2893,33.05,-1.82,0
1174,1718,2320,8.01,17.58,0
1175,1720,709,68.5,-3.35,3
1176,1721,887,16.9,-19.76,0
1177,1722,2912,68.7,-13.39,0
1178,1723,543,124.5,-24.72,2
1179,1725,675,41.6,-2.01,2
1180,1726,18,80.3,-15.98,0
1181,1727,807,33.85,25.86,0
1182,1730,38,57.0,-15.39,0
1183,1731,830,27.7,-17.17,0
1184,1732,182,33.6,-3.39,0
1185,1733,1724,37.8,-19.0,0
1186,1734,1245,37.95,-19.08,0
1187,1735,31,18.2,-4.41,0
1188,1736,2968,80.4,12.25,0
1189,1737,1158,35.15,-5.22,0
1190,1742,112,17.35,-48.25,0
1191,1752,219,51.3,-30.52,0
1192,1760,889,114.0,1.52,0
1193,1762,393,53.8,-58.18,0
1194,1773,1337,193.0,6.34,2
1195,6185,252,18.3,-25.85,0
1196,6186,1661,79.0,101.84,0
1197,6187,2080,295.0,281.03,1
1198,6188,11529,104.5,-12.75,1
1199,6189,11252,96.4,88.73,0
1200,6190,2416,37.45,-1.04,0
1201,6191,4044,76.1,-12.88,16
1202,6192,771,114.0,30.33,2
1203,6194,184,40.9,-26.28,0
1204,6195,39,42.15,-16.86,0
1205,6196,3467,176.5,-3.34,0
1206,6197,3532,175.0,29.59,2
1207,6198,672,68.6,5.26,0
1208,6199,23,33.6,-61.5,0
1209,6201,177,66.4,-30.02,0
1210,6202,1440,62.6,-24.98,0
1211,6203,247,97.7,-31.24,0
1212,6204,445,162.0,-26.63,0
1213,6205,502,88.6,-30.38,0
1214,6206,655,83.3,49.32,0
1215,6207,9283,62.4,-10.73,0
1216,6208,1010,64.1,19.05,0
1217,6209,508,27.3,-13.04,0
1218,6210,20,29.8,-43.69,0
1219,6212,102,81.4,4625.33,0
1220,6213,19810,124.0,-4.87,4
1221,6214,658,124.0,46.38,1
1222,6215,7808,43.75,12.22,0
1223,6216,777,37.65,105.55,0
1224,6217,2616,50.8,-8.81,0
1225,6218,397,30.85,-40.97,0
1226,6219,2650,41.2,420.78,0
1227,6220,159,26.8,-12.8,0
1228,6221,30,80.3,-17.48,0
1229,6222,185,38.7,10.75,0
1230,6223,4971,414.0,19.56,17
1231,6224,200,60.9,-10.91,0
1232,6225,15,18.35,69.44,0
1233,6226,409,12.3,-46.24,0
1234,6227,3240,81.8,-28.35,0
1235,6228,18,28.5,44.45,0
1236,6229,1238,43.6,24.32,0
1237,6230,540,248.5,-37.2,0
1238,6231,1002,312.0,30.05,0
1239,6233,2885,47.7,-4.65,0
1240,6234,1343,32.75,-10.95,0
1241,6235,3769,115.0,13.22,0
1242,6236,5,34.5,42.53,0
1243,6237,906,73.4,-15.04,0
1244,6239,5826,201.0,14.8,7
1245,6240,18,25.3,3.51,0
1246,6241,90,16.25,-7.98,0
1247,6242,37,58.8,-16.1,0
1248,6243,608,87.2,-8.86,0
1249,6244,5952,28.55,-43.25,0
1250,6245,1208,117.5,-17.93,0
1251,6246,100,17.35,-25.85,0
1252,6248,1316,36.3,-4.91,0
1253,6257,4968,75.6,14.94,1
1254,6259,49,24.85,-40.33,0
1255,6261,656,75.0,26.18,0
1256,6263,292,175.5,-10.48,0
1257,6264,1316,11.0,37.89,0
1258,6265,769,15.8,-52.85,0
1259,6266,356,34.5,-32.68,0
1260,6269,2135,92.9,-2.9,1
1261,6270,304,29.8,-38.54,0
1262,6271,1951,154.5,5.19,0
1263,6274,15014,192.5,33.21,1
1264,6275,1444,68.7,-10.17,0
1265,6276,193,87.8,-12.02,0
1266,6277,113,82.4,-16.54,3
1267,6278,2920,112.0,1.67,3
1268,6279,942,170.5,-1.38,0
1269,6281,180,88.4,-6.57,0
1270,6282,9516,43.85,67.05,0
1271,6283,5378,34.2,115.21,0
1272,6284,3907,88.9,1.46,0
1273,6285,4523,161.0,3.53,12
1274,6287,5,17.35,-8.19,0
1275,6288,6256,36.7,32.16,0
1276,6290,13653,105.5,6.51,0
1277,6291,106,220.0,-2.48,0
1278,6292,304,88.8,-32.83,0
1279,6294,301,127.0,20.27,0
1280,6405,93,27.4,-41.86,0
1281,6409,168,1790.0,-11.88,2
1282,6411,471,117.5,-10.27,0
1283,6412,649,184.5,-9.67,2
1284,6414,3035,375.0,20.34,10
1285,6415,5151,421.0,15.83,0
1286,6416,839,131.5,-10.15,0
1287,6417,281,109.5,-0.28,0
1288,6418,131,24.6,-6.45,0
1289,6419,215,61.2,257.71,0
1290,6425,5761,86.3,101.02,0
1291,6426,145,80.0,22.33,0
1292,6431,526,16.4,46.19,0
1293,6432,628,37.1,-18.83,0
1294,6435,144,119.0,-13.64,0
1295,2731,2538,142.5,81.57,0
1296,2732,226,143.5,0.82,0
1297,2734,312,41.2,69.56,0
1298,2736,1181,29.6,-34.99,0
1299,2739,767,59.5,21.04,0
1300,2740,2,39.7,25.18,0
1301,2743,923,130.5,180.04,0
1302,2745,700,92.1,174.82,0
1303,2748,788,83.2,43.62,0
1304,2752,20,300.0,27.71,0
1305,2753,263,171.0,9.43,0
1306,2754,199,120.5,31.17,0
1307,2755,15,115.5,10.46,0
1308,2756,34,90.7,-13.16,0
1309,2801,12861,18.45,-7.59,2
1310,2809,5666,56.9,500.73,2
1311,2812,5624,17.55,7.96,2
1312,2816,857,37.25,15.65,0
1313,2820,987,15.4,-38.45,0
1314,2832,807,28.5,12.08,2
1315,2834,21457,16.55,8.14,2
1316,2836,3606,12.45,7.27,0
1317,2838,2461,15.6,39.28,0
1318,2845,6145,14.6,-0.24,2
1319,2849,81,14.25,0.55,0
1320,2850,979,94.0,17.86,3
1321,2851,2927,25.6,16.1,2
1322,2852,1474,20.85,14.01,0
1323,2855,6606,27.05,80.68,2
1324,2867,45161,6.14,2.39,0
1325,2880,13422,23.2,10.76,2
1326,2881,18209,70.7,201.07,1
1327,2882,28343,49.7,62.2,1
1328,2883,49793,14.55,-46.53,3
1329,2884,25489,27.35,4.78,2
1330,2885,25234,30.9,36.89,2
1331,2886,20277,40.9,20.77,0
1332,2887,19007,18.2,-0.13,2
1333,2888,43213,8.75,664.95,1
1334,2889,9078,14.0,2.94,2
1335,2890,22903,21.95,32.42,1
1336,2891,40091,33.05,79.8,0
1337,2892,14013,27.8,11.87,1
1338,2897,11729,10.25,-7.21,0
1339,2901,34,27.45,10.17,0
1340,2903,4137,31.45,-0.36,2
1341,2904,75,19.0,9.76,0
1342,2905,1800,13.8,21.96,0
1343,2906,646,21.45,7.36,0
1344,2908,224,20.75,-2.59,0
1345,2910,38,27.9,8.38,0
1346,2911,149,8.16,-10.68,0
1347,2912,1190,277.5,5.96,3
1348,2913,2177,21.2,-4.12,0
1349,2915,2289,62.2,-32.51,2
1350,2916,147,64.9,12.06,0
1351,2923,67,26.1,12.3,0
1352,2924,14,30.0,26.81,0
1353,2926,16,64.9,14.76,0
1354,2929,281,11.95,-15.2,0
1355,2937,23,36.8,-7.62,0
1356,2939,44,30.5,-68.84,0
1357,2945,32,46.95,1.44,0
1358,2947,21,83.6,9.17,0
1359,2948,17,68.6,-7.89,0
1360,2949,18,120.0,2.46,0
1361,3002,535,17.85,-9.72,0
1362,3003,696,72.5,-1.45,0
1363,3004,1222,119.5,14.13,2
1364,3005,8947,155.5,-2.78,0
1365,3006,4684,97.8,29.01,0
1366,3008,904,2640.0,4.31,0
1367,3010,2973,130.5,15.1,1
1368,3011,454,35.3,-19.96,0
1369,3013,34014,75.4,7.88,0
1370,3014,1465,183.0,-3.58,7
1371,3015,4356,68.4,-32.54,0
1372,3016,1986,62.4,-9.6,2
1373,3017,17117,680.0,6.6,0
1374,3018,47,16.15,-31.76,0
1375,3019,995,69.2,5.95,0
1376,3021,283,26.0,12.65,0
1377,3022,897,85.0,-31.34,0
1378,3023,974,286.0,-3.15,0
1379,3024,3000,19.05,-33.46,0
1380,3025,3133,80.3,-43.87,0
1381,3026,181,97.8,-13.94,0
1382,3027,9622,48.55,47.34,0
1383,3028,774,37.0,13.09,0
1384,3029,2393,78.8,26.13,3
1385,3030,3546,100.0,1.23,5
1386,3031,420,20.55,-28.49,0
1387,3032,4253,85.4,-15.22,2
1388,3033,5651,33.9,12.26,0
1389,3034,5223,630.0,-6.6,43
1390,3035,7393,455.0,-23.88,0
1391,3036,23250,175.5,72.03,0
1392,3037,13978,200.0,2.74,0
1393,2460,2106,41.6,-1.55,0
1394,2461,1789,25.0,7.85,0
1395,2462,486,39.85,-12.29,0
1396,2464,13821,55.2,-41.63,2
1397,2465,8283,160.0,4.81,0
1398,2466,19,38.2,-35.04,0
1399,2467,6207,141.5,29.69,2
1400,2468,447,30.3,-34.64,0
1401,2471,422,61.5,-9.27,0
1402,2472,1881,76.6,3.1,3
1403,2474,2299,224.0,5.66,1
1404,2476,3741,84.6,2.09,0
1405,2477,161,22.3,8.19,0
1406,2478,149,48.3,-5.44,0
1407,2480,208,131.5,3.0,0
1408,2481,1623,64.8,-0.89,0
1409,2482,706,37.8,-70.9,0
1410,2483,170,24.6,-6.48,0
1411,2484,519,36.8,-20.85,0
1412,2485,1451,23.6,-38.53,0
1413,2486,32337,75.0,1.14,2
1414,2488,789,47.8,72.85,0
1415,2489,4449,16.75,44.06,0
1416,2491,137,16.25,24.42,0
1417,2492,3188,124.0,1.7,3
1418,2493,797,106.0,12.2,2
1419,2495,1409,25.2,4.8,0
1420,2496,110,77.1,6.92,0
1421,2497,868,62.6,1.57,0
1422,2498,4591,51.7,-57.41,0
1423,2501,30168,30.95,256.46,0
1424,2504,14182,48.25,-12.11,11
1425,2505,1056,28.25,-11.84,0
1426,2506,7317,12.75,42.24,0
1427,2509,3605,22.05,6.1,0
1428,2511,7873,12.35,24.38,0
1429,2514,2694,17.2,169.58,0
1430,2515,94248,17.45,37.01,1
1431,2516,3333,13.55,-18.73,0
1432,2520,10789,49.4,58.37,4
1433,2524,577,48.15,133.91,0
1434,2527,3769,54.0,290.74,0
1435,2528,1313,52.1,138.89,0
1436,2530,2908,54.0,40163.64,0
1437,2534,2529,23.8,-39.86,0
1438,2535,1804,59.0,11.55,0
1439,2536,1225,35.9,0.52,0
1440,2537,20107,16.5,534.91,0
1441,2538,1852,16.4,-46.41,0
1442,2539,1447,76.7,-24.35,2
1443,2540,2397,125.0,1.36,0
1444,2542,5641,41.6,-23.9,0
1445,2543,8727,53.8,8.25,0
1446,2545,1821,52.3,1806.83,0
1447,2546,468,102.5,-9.75,0
1448,2547,11019,12.1,30.32,0
1449,2548,3277,149.5,-99.92,8
1450,2596,450,36.5,32.55,0
1451,2597,930,174.5,-1.36,0
1452,2601,1886,8.56,-13.11,0
1453,2603,29296,191.0,37.46,1
1454,2605,12371,27.65,19.36,0
1455,2606,7075,56.4,21.25,2
1456,2607,10098,34.8,22.73,0
1457,2608,1078,42.1,-9.09,0
1458,2609,22842,52.2,20.27,1
1459,2610,30567,20.7,9.74,1
1460,2611,3793,24.75,3.57,0
1461,2612,613,48.75,13.49,0
1462,2613,115,23.05,2.46,0
1463,2614,840,21.65,-1.95,0
1464,2615,6738,52.8,8.57,0
1465,2616,157,29.95,-18.13,0
1466,2617,1490,36.25,6.68,0
1467,2618,71799,32.7,8.29,5
1468,2630,20542,44.95,23.27,2
1469,2633,3740,30.35,12.52,0
1470,2634,41305,58.7,6.24,2
1471,2636,2424,106.0,39.93,0
1472,2637,8490,66.7,30.05,2
1473,2640,138,122.0,-5.25,0
1474,2641,3033,21.2,35.21,0
1475,2642,72,40.45,0.92,0
1476,2643,263,80.6,93.46,0
1477,2645,4822,120.0,0.16,0
1478,2701,321,12.75,11.15,0
1479,2702,172,20.9,5.61,0
1480,2704,3887,73.8,7.79,0
1481,2705,651,18.5,15.38,0
1482,2706,259,15.7,5.48,0
1483,2707,262,228.0,0.77,0
1484,2712,77,35.45,-14.87,0
1485,2718,98,101.5,-84.76,0
1486,2719,92,61.1,351.38,0
1487,2722,625,62.5,-0.82,0
1488,2723,462,98.3,-8.19,0
1489,2724,206,30.0,71.73,0
1490,2726,18,28.1,-28.78,0
1491,2727,1063,254.5,10.36,8
1492,2729,89,242.5,20.94,0
1493,8409,60,24.95,6.37,0
1494,8410,94,78.5,-12.94,0
1495,8411,230,14.95,7.04,0
1496,8415,910,35.95,-21.98,0
1497,8416,31,158.0,16.92,0
1498,8420,126,60.1,-89.17,0
1499,8421,76,14.6,-4.87,0
1500,8422,492,190.0,49.45,0
1501,8423,81,29.75,20.96,0
1502,8424,17,72.4,-9.79,0
1503,8426,225,75.5,-2.44,0
1504,8429,194,11.0,-20.11,0
1505,8431,180,63.4,-18.65,0
1506,8432,116,64.3,-0.83,0
1507,8433,463,108.0,7.17,0
1508,8435,111,79.0,0.73,0
1509,8436,1520,180.5,-16.73,1
1510,8437,139,48.15,27.68,0
1511,8438,770,38.55,7.47,0
1512,8440,3068,45.85,-11.32,0
1513,8442,286,128.0,2.95,2
1514,8443,145,12.5,14.71,0
1515,8444,19,43.0,2.07,0
1516,8446,231,113.0,0.11,0
1517,8450,96,24.2,-18.56,0
1518,8454,1001,472.0,6.56,2
1519,8455,4,21.4,-1.18,0
1520,8462,74,125.0,14.99,0
1521,8463,380,28.75,16.54,0
1522,8464,752,382.0,-2.2,1
1523,8466,99,49.6,33.0,0
